id,rim_width_mm,rim_shoulder_mm,parting_line_mm,dome_mm,plate_thick_mm,nose_radius_mm,alpha_deg,Cl,Cd,Cm,n_iter
geom_114,10.71,14.37,11.84,1.3,3.06,2.84,5.0,0.37796,0.11579,-0.00381,1000
geom_114,10.71,14.37,11.84,1.3,3.06,2.84,8.0,0.52111,0.15711,0.01529,1000
geom_115,13.71,19.23,15.07,4.47,1.7,2.19,-1.0,0.0111,0.05793,-0.00582,237
geom_115,13.71,19.23,15.07,4.47,1.7,2.19,-4.0,-0.07322,0.06672,-0.0182,319
geom_115,13.71,19.23,15.07,4.47,1.7,2.19,11.0,0.6208,0.2156,0.037,1000
geom_115,13.71,19.23,15.07,4.47,1.7,2.19,14.0,0.78426,0.30374,0.04238,1000
geom_115,13.71,19.23,15.07,4.47,1.7,2.19,2.0,0.13149,0.06887,0.00442,1000
geom_115,13.71,19.23,15.07,4.47,1.7,2.19,5.0,0.30218,0.1055,0.01239,1000
geom_115,13.71,19.23,15.07,4.47,1.7,2.19,8.0,0.45038,0.14681,0.02857,1000
geom_116,15.79,19.72,13.84,0.71,2.26,1.68,-1.0,-0.00747,0.05666,-0.00599,229
geom_116,15.79,19.72,13.84,0.71,2.26,1.68,-4.0,-0.09766,0.06692,-0.0186,198
geom_116,15.79,19.72,13.84,0.71,2.26,1.68,11.0,0.60997,0.21073,0.03809,1000
geom_116,15.79,19.72,13.84,0.71,2.26,1.68,14.0,0.74166,0.2794,0.04775,1000
geom_116,15.79,19.72,13.84,0.71,2.26,1.68,2.0,0.1171,0.0634,0.00547,1000
geom_116,15.79,19.72,13.84,0.71,2.26,1.68,5.0,0.29014,0.09238,0.01784,1000
geom_116,15.79,19.72,13.84,0.71,2.26,1.68,8.0,0.45503,0.14588,0.02879,1000
geom_117,9.01,19.64,13.55,5.8,2.0,3.25,-1.0,0.06256,0.08327,-0.02556,1000
geom_117,9.01,19.64,13.55,5.8,2.0,3.25,-4.0,-0.06161,0.06661,-0.02022,247
geom_117,9.01,19.64,13.55,5.8,2.0,3.25,11.0,0.69933,0.24051,0.01537,1000
geom_117,9.01,19.64,13.55,5.8,2.0,3.25,14.0,0.86212,0.32058,0.02952,1000
geom_117,9.01,19.64,13.55,5.8,2.0,3.25,2.0,0.19012,0.09171,-0.01493,1000
geom_117,9.01,19.64,13.55,5.8,2.0,3.25,5.0,0.33906,0.11554,-0.00287,1000
geom_117,9.01,19.64,13.55,5.8,2.0,3.25,8.0,0.512,0.16435,0.00735,1000
geom_118,11.47,17.4,8.38,1.99,2.79,1.91,-1.0,-0.00126,0.06306,-0.01671,1000
geom_118,11.47,17.4,8.38,1.99,2.79,1.91,-4.0,-0.12348,0.06706,-0.02019,171
geom_118,11.47,17.4,8.38,1.99,2.79,1.91,11.0,0.68015,0.21131,0.02084,1000
geom_118,11.47,17.4,8.38,1.99,2.79,1.91,14.0,0.8112,0.26833,0.04172,1000
geom_118,11.47,17.4,8.38,1.99,2.79,1.91,2.0,0.16323,0.07405,-0.01135,1000
geom_118,11.47,17.4,8.38,1.99,2.79,1.91,5.0,0.34817,0.10691,-0.00644,1000
geom_118,11.47,17.4,8.38,1.99,2.79,1.91,8.0,0.53638,0.16169,0.00091,1000
geom_119,12.35,17.06,12.41,4.77,2.19,2.08,-1.0,0.03044,0.05789,-0.01554,266
geom_119,12.35,17.06,12.41,4.77,2.19,2.08,-4.0,-0.0623,0.06213,-0.02396,229
geom_119,12.35,17.06,12.41,4.77,2.19,2.08,11.0,0.67476,0.21899,0.02564,1000
geom_119,12.35,17.06,12.41,4.77,2.19,2.08,14.0,0.81606,0.28596,0.04246,1000
geom_119,12.35,17.06,12.41,4.77,2.19,2.08,2.0,0.18799,0.07955,-0.01259,1000
geom_119,12.35,17.06,12.41,4.77,2.19,2.08,5.0,0.34648,0.1076,0.00094,1000
geom_119,12.35,17.06,12.41,4.77,2.19,2.08,8.0,0.52407,0.16022,0.01013,1000
geom_120,16.01,18.13,10.85,1.24,2.31,2.05,-1.0,0.01461,0.0534,-0.01392,516
geom_120,16.01,18.13,10.85,1.24,2.31,2.05,-4.0,-0.07662,0.06076,-0.02426,221
geom_120,16.01,18.13,10.85,1.24,2.31,2.05,11.0,0.65365,0.2023,0.0332,1000
geom_120,16.01,18.13,10.85,1.24,2.31,2.05,14.0,0.77822,0.26637,0.05116,1000
geom_120,16.01,18.13,10.85,1.24,2.31,2.05,2.0,0.14757,0.0629,-0.00481,1000
geom_120,16.01,18.13,10.85,1.24,2.31,2.05,5.0,0.3335,0.09858,0.0034,1000
geom_120,16.01,18.13,10.85,1.24,2.31,2.05,8.0,0.50638,0.14787,0.01522,1000
geom_121,20.01,17.59,9.98,1.99,1.64,3.6,-1.0,0.00539,0.04899,-0.01277,326
geom_121,20.01,17.59,9.98,1.99,1.64,3.6,-4.0,-0.09459,0.05713,-0.02446,200
geom_121,20.01,17.59,9.98,1.99,1.64,3.6,11.0,0.62599,0.18273,0.0434,1000
geom_121,20.01,17.59,9.98,1.99,1.64,3.6,14.0,0.76005,0.24953,0.06326,1000
geom_121,20.01,17.59,9.98,1.99,1.64,3.6,2.0,0.14082,0.06074,-0.00274,1000
geom_121,20.01,17.59,9.98,1.99,1.64,3.6,5.0,0.3209,0.08668,0.00698,1000
geom_121,20.01,17.59,9.98,1.99,1.64,3.6,8.0,0.48107,0.13241,0.02166,1000
geom_122,22.74,16.96,11.21,1.85,1.77,1.82,-1.0,0.0231,0.0477,-0.01528,338
geom_122,22.74,16.96,11.21,1.85,1.77,1.82,-4.0,-0.06802,0.05529,-0.02912,222
geom_122,22.74,16.96,11.21,1.85,1.77,1.82,11.0,0.59983,0.18836,0.04857,1000
geom_122,22.74,16.96,11.21,1.85,1.77,1.82,14.0,0.71859,0.25046,0.06472,1000
geom_122,22.74,16.96,11.21,1.85,1.77,1.82,2.0,0.14411,0.05522,-0.0001,691
geom_122,22.74,16.96,11.21,1.85,1.77,1.82,5.0,0.31986,0.08668,0.01005,1000
geom_122,22.74,16.96,11.21,1.85,1.77,1.82,8.0,0.46413,0.1329,0.02842,1000
geom_123,9.2,15.01,12.0,4.3,2.06,1.88,-1.0,0.03049,0.05897,-0.01699,585
geom_123,9.2,15.01,12.0,4.3,2.06,1.88,-4.0,-0.07723,0.06314,-0.02417,202
geom_123,9.2,15.01,12.0,4.3,2.06,1.88,11.0,0.70016,0.22288,0.02285,1000
geom_123,9.2,15.01,12.0,4.3,2.06,1.88,14.0,0.84053,0.29079,0.03945,1000
geom_123,9.2,15.01,12.0,4.3,2.06,1.88,2.0,0.17725,0.07239,-0.01022,1000
geom_123,9.2,15.01,12.0,4.3,2.06,1.88,5.0,0.35478,0.10525,-0.00202,1000
geom_123,9.2,15.01,12.0,4.3,2.06,1.88,8.0,0.54646,0.16338,0.00639,1000
geom_124,22.02,16.4,12.26,5.92,2.97,2.77,-1.0,0.01353,0.04927,-0.01279,1000
geom_124,22.02,16.4,12.26,5.92,2.97,2.77,-4.0,-0.07789,0.05738,-0.02642,292
geom_124,22.02,16.4,12.26,5.92,2.97,2.77,11.0,0.56866,0.17311,0.05177,1000
geom_124,22.02,16.4,12.26,5.92,2.97,2.77,14.0,0.69709,0.23383,0.07038,1000
geom_124,22.02,16.4,12.26,5.92,2.97,2.77,2.0,0.12322,0.05403,0.00271,1000
geom_124,22.02,16.4,12.26,5.92,2.97,2.77,5.0,0.27751,0.08196,0.01787,1000
geom_124,22.02,16.4,12.26,5.92,2.97,2.77,8.0,0.42918,0.12363,0.03392,1000
geom_125,10.63,19.52,15.41,5.3,2.92,1.84,-1.0,0.00551,0.06082,-0.00605,343
geom_125,10.63,19.52,15.41,5.3,2.92,1.84,-4.0,-0.08115,0.06975,-0.01647,1000
geom_125,10.63,19.52,15.41,5.3,2.92,1.84,11.0,0.65041,0.22518,0.02764,1000
geom_125,10.63,19.52,15.41,5.3,2.92,1.84,14.0,0.81002,0.30753,0.03594,1000
geom_125,10.63,19.52,15.41,5.3,2.92,1.84,2.0,0.13476,0.06904,0.00409,183
geom_125,10.63,19.52,15.41,5.3,2.92,1.84,5.0,0.29178,0.09744,0.0141,221
geom_125,10.63,19.52,15.41,5.3,2.92,1.84,8.0,0.46409,0.14918,0.02243,1000
geom_126,9.94,15.22,10.21,1.46,3.12,3.03,-1.0,0.10344,0.07511,-0.04306,1000
geom_126,9.94,15.22,10.21,1.46,3.12,3.03,-4.0,-0.05241,0.06999,-0.04414,1000
geom_126,9.94,15.22,10.21,1.46,3.12,3.03,11.0,0.68941,0.21115,0.0288,1000
geom_126,9.94,15.22,10.21,1.46,3.12,3.03,14.0,0.82563,0.27669,0.04671,610
geom_126,9.94,15.22,10.21,1.46,3.12,3.03,2.0,0.25987,0.09266,-0.03181,1000
geom_126,9.94,15.22,10.21,1.46,3.12,3.03,5.0,0.41485,0.12205,-0.01547,1000
geom_126,9.94,15.22,10.21,1.46,3.12,3.03,8.0,0.55331,0.16095,0.00675,1000
geom_127,15.62,17.34,11.94,0.62,2.85,2.54,-1.0,0.00518,0.05375,-0.012,1000
geom_127,15.62,17.34,11.94,0.62,2.85,2.54,-4.0,-0.09695,0.06071,-0.0219,166
geom_127,15.62,17.34,11.94,0.62,2.85,2.54,11.0,0.63359,0.20287,0.03706,1000
geom_127,15.62,17.34,11.94,0.62,2.85,2.54,14.0,0.75361,0.26313,0.05414,1000
geom_127,15.62,17.34,11.94,0.62,2.85,2.54,2.0,0.16201,0.07058,-0.00671,1000
geom_127,15.62,17.34,11.94,0.62,2.85,2.54,5.0,0.33259,0.09874,0.00686,1000
geom_127,15.62,17.34,11.94,0.62,2.85,2.54,8.0,0.49467,0.14788,0.02041,1000
geom_128,11.28,19.08,14.7,5.13,1.75,2.11,-1.0,0.01322,0.05965,-0.00717,220
geom_128,11.28,19.08,14.7,5.13,1.75,2.11,-4.0,-0.07189,0.0671,-0.01814,230
geom_128,11.28,19.08,14.7,5.13,1.75,2.11,11.0,0.62528,0.21375,0.0362,1000
geom_128,11.28,19.08,14.7,5.13,1.75,2.11,14.0,0.78111,0.2909,0.04447,1000
geom_128,11.28,19.08,14.7,5.13,1.75,2.11,2.0,0.14356,0.0692,0.00269,349
geom_128,11.28,19.08,14.7,5.13,1.75,2.11,5.0,0.31422,0.10471,0.01169,1000
geom_128,11.28,19.08,14.7,5.13,1.75,2.11,8.0,0.47134,0.15325,0.02372,1000
geom_129,22.96,17.92,9.42,1.85,2.25,1.78,-1.0,0.01102,0.04672,-0.01598,393
geom_129,22.96,17.92,9.42,1.85,2.25,1.78,-4.0,-0.08364,0.05636,-0.02862,196
geom_129,22.96,17.92,9.42,1.85,2.25,1.78,11.0,0.61727,0.17841,0.03967,1000
geom_129,22.96,17.92,9.42,1.85,2.25,1.78,14.0,0.75015,0.24019,0.0617,1000
geom_129,22.96,17.92,9.42,1.85,2.25,1.78,2.0,0.14626,0.0534,-0.0038,1000
geom_129,22.96,17.92,9.42,1.85,2.25,1.78,5.0,0.32903,0.08483,0.00259,1000
geom_129,22.96,17.92,9.42,1.85,2.25,1.78,8.0,0.47583,0.12785,0.01882,1000
geom_130,16.61,18.78,15.69,0.57,2.49,2.59,-1.0,-0.01339,0.05838,-0.00349,251
geom_130,16.61,18.78,15.69,0.57,2.49,2.59,-4.0,-0.10687,0.06682,-0.01601,219
geom_130,16.61,18.78,15.69,0.57,2.49,2.59,11.0,0.59711,0.21059,0.03842,1000
geom_130,16.61,18.78,15.69,0.57,2.49,2.59,14.0,0.72452,0.2778,0.049,1000
geom_130,16.61,18.78,15.69,0.57,2.49,2.59,2.0,0.10563,0.06461,0.0101,1000
geom_130,16.61,18.78,15.69,0.57,2.49,2.59,5.0,0.2694,0.09256,0.02111,1000
geom_130,16.61,18.78,15.69,0.57,2.49,2.59,8.0,0.45372,0.15076,0.02733,1000
geom_131,21.94,18.21,13.24,0.53,2.81,3.59,-1.0,-0.001,0.0517,-0.00966,1000
geom_131,21.94,18.21,13.24,0.53,2.81,3.59,-4.0,-0.10787,0.05997,-0.02194,181
geom_131,21.94,18.21,13.24,0.53,2.81,3.59,11.0,0.56819,0.18908,0.05024,1000
geom_131,21.94,18.21,13.24,0.53,2.81,3.59,14.0,0.68484,0.25042,0.06346,1000
geom_131,21.94,18.21,13.24,0.53,2.81,3.59,2.0,0.11973,0.05809,0.00526,1000
geom_131,21.94,18.21,13.24,0.53,2.81,3.59,5.0,0.2933,0.0951,0.016,1000
geom_131,21.94,18.21,13.24,0.53,2.81,3.59,8.0,0.44278,0.13873,0.03156,1000
geom_132,21.74,16.66,11.15,2.22,2.0,3.0,-1.0,0.02525,0.04872,-0.01601,1000
geom_132,21.74,16.66,11.15,2.22,2.0,3.0,-4.0,-0.06822,0.05458,-0.02872,252
geom_132,21.74,16.66,11.15,2.22,2.0,3.0,11.0,0.58493,0.1805,0.04882,1000
geom_132,21.74,16.66,11.15,2.22,2.0,3.0,14.0,0.70579,0.24256,0.06483,1000
geom_132,21.74,16.66,11.15,2.22,2.0,3.0,2.0,0.15129,0.06069,-0.00336,1000
geom_132,21.74,16.66,11.15,2.22,2.0,3.0,5.0,0.30581,0.08723,0.01331,1000
geom_132,21.74,16.66,11.15,2.22,2.0,3.0,8.0,0.45802,0.13425,0.02828,1000
geom_133,21.24,14.29,11.83,3.48,1.93,2.82,-1.0,-0.00041,0.0527,-0.01118,1000
geom_133,21.24,14.29,11.83,3.48,1.93,2.82,-4.0,-0.10929,0.05723,-0.02257,334
geom_133,21.24,14.29,11.83,3.48,1.93,2.82,11.0,0.56067,0.17702,0.05662,1000
geom_133,21.24,14.29,11.83,3.48,1.93,2.82,14.0,0.67884,0.23757,0.06928,1000
geom_133,21.24,14.29,11.83,3.48,1.93,2.82,2.0,0.13573,0.06269,0.00348,1000
geom_133,21.24,14.29,11.83,3.48,1.93,2.82,5.0,0.28732,0.08954,0.01988,1000
geom_133,21.24,14.29,11.83,3.48,1.93,2.82,8.0,0.43344,0.13035,0.03822,1000
geom_134,17.94,16.44,12.2,3.66,3.23,3.33,-1.0,0.01602,0.05219,-0.01414,680
geom_134,17.94,16.44,12.2,3.66,3.23,3.33,-4.0,-0.08354,0.05766,-0.02449,223
geom_134,17.94,16.44,12.2,3.66,3.23,3.33,11.0,0.61317,0.19176,0.04423,1000
geom_134,17.94,16.44,12.2,3.66,3.23,3.33,14.0,0.73065,0.25024,0.0626,1000
geom_134,17.94,16.44,12.2,3.66,3.23,3.33,2.0,0.15576,0.06655,-0.00439,1000
geom_134,17.94,16.44,12.2,3.66,3.23,3.33,5.0,0.34884,0.10347,0.00034,1000
geom_134,17.94,16.44,12.2,3.66,3.23,3.33,8.0,0.48665,0.14376,0.02119,1000
geom_135,21.7,19.5,14.66,2.2,1.69,2.55,-1.0,0.00215,0.05392,-0.00663,1000
geom_135,21.7,19.5,14.66,2.2,1.69,2.55,-4.0,-0.08671,0.06322,-0.0214,344
geom_135,21.7,19.5,14.66,2.2,1.69,2.55,11.0,0.52661,0.18204,0.05484,1000
geom_135,21.7,19.5,14.66,2.2,1.69,2.55,14.0,0.64409,0.24242,0.0641,1000
geom_135,21.7,19.5,14.66,2.2,1.69,2.55,2.0,0.11495,0.06015,0.00884,1000
geom_135,21.7,19.5,14.66,2.2,1.69,2.55,5.0,0.25343,0.08456,0.02615,1000
geom_135,21.7,19.5,14.66,2.2,1.69,2.55,8.0,0.3823,0.12291,0.04508,1000
geom_136,11.0,15.76,9.57,1.04,1.87,2.84,-1.0,0.01388,0.05707,-0.01768,605
geom_136,11.0,15.76,9.57,1.04,1.87,2.84,-4.0,-0.10181,0.06228,-0.02484,225
geom_136,11.0,15.76,9.57,1.04,1.87,2.84,11.0,0.68632,0.20928,0.02704,229
geom_136,11.0,15.76,9.57,1.04,1.87,2.84,14.0,0.8231,0.27421,0.04536,197
geom_136,11.0,15.76,9.57,1.04,1.87,2.84,2.0,0.19165,0.07534,-0.0173,1000
geom_136,11.0,15.76,9.57,1.04,1.87,2.84,5.0,0.40534,0.122,-0.01685,1000
geom_136,11.0,15.76,9.57,1.04,1.87,2.84,8.0,0.5463,0.15803,0.00527,1000
geom_137,16.27,19.95,13.28,5.24,3.22,2.1,-1.0,0.00912,0.05398,-0.00995,184
geom_137,16.27,19.95,13.28,5.24,3.22,2.1,-4.0,-0.07392,0.06438,-0.02223,248
geom_137,16.27,19.95,13.28,5.24,3.22,2.1,11.0,0.60897,0.19195,0.04031,1000
geom_137,16.27,19.95,13.28,5.24,3.22,2.1,14.0,0.75523,0.26549,0.05399,1000
geom_137,16.27,19.95,13.28,5.24,3.22,2.1,2.0,0.12415,0.05824,0.00244,1000
geom_137,16.27,19.95,13.28,5.24,3.22,2.1,5.0,0.29683,0.08813,0.01227,1000
geom_137,16.27,19.95,13.28,5.24,3.22,2.1,8.0,0.45348,0.13219,0.0266,1000
geom_138,17.24,16.54,13.87,2.15,2.61,2.17,-1.0,-0.01687,0.05694,-0.00476,452
geom_138,17.24,16.54,13.87,2.15,2.61,2.17,-4.0,-0.12581,0.06544,-0.01668,194
geom_138,17.24,16.54,13.87,2.15,2.61,2.17,11.0,0.59599,0.20518,0.04172,1000
geom_138,17.24,16.54,13.87,2.15,2.61,2.17,14.0,0.71228,0.26651,0.0533,1000
geom_138,17.24,16.54,13.87,2.15,2.61,2.17,2.0,0.11424,0.06614,0.00899,1000
geom_138,17.24,16.54,13.87,2.15,2.61,2.17,5.0,0.27072,0.09369,0.02467,1000
geom_138,17.24,16.54,13.87,2.15,2.61,2.17,8.0,0.46646,0.15165,0.02772,1000
geom_139,22.58,19.46,13.2,5.07,2.32,2.86,-1.0,0.01279,0.05068,-0.01084,243
geom_139,22.58,19.46,13.2,5.07,2.32,2.86,-4.0,-0.07381,0.06059,-0.02518,373
geom_139,22.58,19.46,13.2,5.07,2.32,2.86,11.0,0.56057,0.17334,0.05379,1000
geom_139,22.58,19.46,13.2,5.07,2.32,2.86,14.0,0.68556,0.23489,0.07115,1000
geom_139,22.58,19.46,13.2,5.07,2.32,2.86,2.0,0.12186,0.05537,0.00417,1000
geom_139,22.58,19.46,13.2,5.07,2.32,2.86,5.0,0.27811,0.0824,0.01846,1000
geom_139,22.58,19.46,13.2,5.07,2.32,2.86,8.0,0.42292,0.11956,0.03553,1000
geom_140,21.64,14.29,8.41,5.76,2.64,2.47,-1.0,0.03996,0.04528,-0.02195,1000
geom_140,21.64,14.29,8.41,5.76,2.64,2.47,-4.0,-0.05623,0.0507,-0.03383,1000
geom_140,21.64,14.29,8.41,5.76,2.64,2.47,11.0,0.61454,0.16705,0.04654,1000
geom_140,21.64,14.29,8.41,5.76,2.64,2.47,14.0,0.74359,0.22563,0.06899,1000
geom_140,21.64,14.29,8.41,5.76,2.64,2.47,2.0,0.17693,0.05462,-0.00919,1000
geom_140,21.64,14.29,8.41,5.76,2.64,2.47,5.0,0.33933,0.0865,0.0036,1000
geom_140,21.64,14.29,8.41,5.76,2.64,2.47,8.0,0.48237,0.12153,0.02269,1000
geom_141,21.96,18.87,9.75,3.55,3.01,3.0,-1.0,0.00558,0.04843,-0.01385,227
geom_141,21.96,18.87,9.75,3.55,3.01,3.0,-4.0,-0.08677,0.0583,-0.02642,216
geom_141,21.96,18.87,9.75,3.55,3.01,3.0,11.0,0.58573,0.16313,0.04544,1000
geom_141,21.96,18.87,9.75,3.55,3.01,3.0,14.0,0.73775,0.22664,0.06599,1000
geom_141,21.96,18.87,9.75,3.55,3.01,3.0,2.0,0.124,0.05296,-0.0012,1000
geom_141,21.96,18.87,9.75,3.55,3.01,3.0,5.0,0.29146,0.0811,0.01082,1000
geom_141,21.96,18.87,9.75,3.55,3.01,3.0,8.0,0.44007,0.11759,0.02673,1000
geom_142,18.81,19.34,9.67,1.56,2.11,1.74,-1.0,-0.00259,0.05101,-0.01191,252
geom_142,18.81,19.34,9.67,1.56,2.11,1.74,-4.0,-0.0957,0.06214,-0.02401,255
geom_142,18.81,19.34,9.67,1.56,2.11,1.74,11.0,0.60201,0.17337,0.03855,1000
geom_142,18.81,19.34,9.67,1.56,2.11,1.74,14.0,0.75245,0.23937,0.0568,1000
geom_142,18.81,19.34,9.67,1.56,2.11,1.74,2.0,0.1269,0.05564,-0.00052,1000
geom_142,18.81,19.34,9.67,1.56,2.11,1.74,5.0,0.29248,0.08365,0.01125,1000
geom_142,18.81,19.34,9.67,1.56,2.11,1.74,8.0,0.4432,0.12229,0.02535,1000
geom_143,15.88,16.64,8.46,4.18,3.22,2.3,-1.0,0.00714,0.05107,-0.01711,354
geom_143,15.88,16.64,8.46,4.18,3.22,2.3,-4.0,-0.09295,0.05855,-0.02555,227
geom_143,15.88,16.64,8.46,4.18,3.22,2.3,11.0,0.65554,0.18505,0.03013,1000
geom_143,15.88,16.64,8.46,4.18,3.22,2.3,14.0,0.79995,0.24515,0.05307,162
geom_143,15.88,16.64,8.46,4.18,3.22,2.3,2.0,0.17374,0.06348,-0.01273,1000
geom_143,15.88,16.64,8.46,4.18,3.22,2.3,5.0,0.35144,0.0967,-0.00427,1000
geom_143,15.88,16.64,8.46,4.18,3.22,2.3,8.0,0.50966,0.13881,0.00971,1000
geom_144,13.58,14.38,10.35,5.45,2.94,2.27,-1.0,0.03071,0.05278,-0.01938,1000
geom_144,13.58,14.38,10.35,5.45,2.94,2.27,-4.0,-0.07373,0.05683,-0.02729,210
geom_144,13.58,14.38,10.35,5.45,2.94,2.27,11.0,0.65699,0.19249,0.03542,1000
geom_144,13.58,14.38,10.35,5.45,2.94,2.27,14.0,0.78701,0.25494,0.05633,1000
geom_144,13.58,14.38,10.35,5.45,2.94,2.27,2.0,0.19149,0.06945,-0.01412,1000
geom_144,13.58,14.38,10.35,5.45,2.94,2.27,5.0,0.35069,0.09333,0.00013,1000
geom_144,13.58,14.38,10.35,5.45,2.94,2.27,8.0,0.51604,0.14043,0.01465,1000
geom_145,14.81,18.93,13.86,0.63,1.86,3.16,-1.0,0.00067,0.05769,-0.00707,327
geom_145,14.81,18.93,13.86,0.63,1.86,3.16,-4.0,-0.09953,0.06464,-0.01733,203
geom_145,14.81,18.93,13.86,0.63,1.86,3.16,11.0,0.63871,0.22225,0.03182,1000
geom_145,14.81,18.93,13.86,0.63,1.86,3.16,14.0,0.76755,0.29137,0.0442,1000
geom_145,14.81,18.93,13.86,0.63,1.86,3.16,2.0,0.15204,0.07646,-0.00128,1000
geom_145,14.81,18.93,13.86,0.63,1.86,3.16,5.0,0.33346,0.11599,0.00303,1000
geom_145,14.81,18.93,13.86,0.63,1.86,3.16,8.0,0.50507,0.16715,0.01509,1000
geom_146,9.06,15.91,10.12,3.97,2.15,3.46,-1.0,0.0842,0.07236,-0.03497,1000
geom_146,9.06,15.91,10.12,3.97,2.15,3.46,-4.0,-0.05992,0.06615,-0.0351,707
geom_146,9.06,15.91,10.12,3.97,2.15,3.46,11.0,0.73065,0.22946,0.01805,1000
geom_146,9.06,15.91,10.12,3.97,2.15,3.46,14.0,0.86688,0.29328,0.03928,1000
geom_146,9.06,15.91,10.12,3.97,2.15,3.46,2.0,0.24533,0.09184,-0.02818,1000
geom_146,9.06,15.91,10.12,3.97,2.15,3.46,5.0,0.42694,0.13281,-0.02162,1000
geom_146,9.06,15.91,10.12,3.97,2.15,3.46,8.0,0.579,0.17304,-0.00269,1000
geom_147,22.81,15.89,8.45,2.54,2.72,2.57,-1.0,0.02938,0.04587,-0.02032,1000
geom_147,22.81,15.89,8.45,2.54,2.72,2.57,-4.0,-0.06921,0.05229,-0.03181,1000
geom_147,22.81,15.89,8.45,2.54,2.72,2.57,11.0,0.63046,0.17317,0.0436,1000
geom_147,22.81,15.89,8.45,2.54,2.72,2.57,14.0,0.7573,0.23389,0.06664,1000
geom_147,22.81,15.89,8.45,2.54,2.72,2.57,2.0,0.1682,0.05519,-0.00873,1000
geom_147,22.81,15.89,8.45,2.54,2.72,2.57,5.0,0.3578,0.08975,-0.00148,1000
geom_147,22.81,15.89,8.45,2.54,2.72,2.57,8.0,0.49752,0.12788,0.01945,1000
geom_148,9.79,13.73,8.39,0.74,2.68,3.15,-1.0,0.11242,0.07191,-0.0467,1000
geom_148,9.79,13.73,8.39,0.74,2.68,3.15,-4.0,-0.04121,0.06868,-0.0525,1000
geom_148,9.79,13.73,8.39,0.74,2.68,3.15,11.0,0.68844,0.19942,0.03141,1000
geom_148,9.79,13.73,8.39,0.74,2.68,3.15,14.0,0.82396,0.26348,0.05107,211
geom_148,9.79,13.73,8.39,0.74,2.68,3.15,2.0,0.27555,0.08941,-0.03666,1000
geom_148,9.79,13.73,8.39,0.74,2.68,3.15,5.0,0.41351,0.11163,-0.0145,1000
geom_148,9.79,13.73,8.39,0.74,2.68,3.15,8.0,0.55422,0.14931,0.00873,154
geom_149,10.51,14.6,8.9,0.41,2.06,2.3,-1.0,0.05194,0.0634,-0.03119,466
geom_149,10.51,14.6,8.9,0.41,2.06,2.3,-4.0,-0.09838,0.06326,-0.0311,619
geom_149,10.51,14.6,8.9,0.41,2.06,2.3,11.0,0.67947,0.2007,0.0318,153
geom_149,10.51,14.6,8.9,0.41,2.06,2.3,14.0,0.81193,0.26286,0.05061,292
geom_149,10.51,14.6,8.9,0.41,2.06,2.3,2.0,0.22677,0.0782,-0.02551,1000
geom_149,10.51,14.6,8.9,0.41,2.06,2.3,5.0,0.3972,0.10971,-0.0111,1000
geom_149,10.51,14.6,8.9,0.41,2.06,2.3,8.0,0.53948,0.14807,0.01119,195
geom_150,19.15,19.23,13.46,5.39,2.99,1.6,-1.0,0.01493,0.05241,-0.01073,1000
geom_150,19.15,19.23,13.46,5.39,2.99,1.6,-4.0,-0.07003,0.06278,-0.02396,326
geom_150,19.15,19.23,13.46,5.39,2.99,1.6,11.0,0.60523,0.19695,0.04296,1000
geom_150,19.15,19.23,13.46,5.39,2.99,1.6,14.0,0.72633,0.25499,0.06098,1000
geom_150,19.15,19.23,13.46,5.39,2.99,1.6,2.0,0.13005,0.05784,0.0025,1000
geom_150,19.15,19.23,13.46,5.39,2.99,1.6,5.0,0.29468,0.08929,0.0154,310
geom_150,19.15,19.23,13.46,5.39,2.99,1.6,8.0,0.43369,0.1273,0.03225,1000
geom_151,10.45,17.43,8.89,4.48,2.73,2.43,-1.0,0.00873,0.06054,-0.01784,254
geom_151,10.45,17.43,8.89,4.48,2.73,2.43,-4.0,-0.10342,0.06574,-0.02342,221
geom_151,10.45,17.43,8.89,4.48,2.73,2.43,11.0,0.69788,0.2144,0.01645,1000
geom_151,10.45,17.43,8.89,4.48,2.73,2.43,14.0,0.84473,0.27575,0.03911,1000
geom_151,10.45,17.43,8.89,4.48,2.73,2.43,2.0,0.17223,0.07452,-0.0141,1000
geom_151,10.45,17.43,8.89,4.48,2.73,2.43,5.0,0.35702,0.10849,-0.01021,1000
geom_151,10.45,17.43,8.89,4.48,2.73,2.43,8.0,0.54051,0.16119,-0.00207,1000
geom_152,11.36,13.11,10.03,2.01,1.99,3.27,-1.0,0.0587,0.05974,-0.02916,1000
geom_152,11.36,13.11,10.03,2.01,1.99,3.27,-4.0,-0.08354,0.05872,-0.03199,1000
geom_152,11.36,13.11,10.03,2.01,1.99,3.27,11.0,0.65871,0.1978,0.03573,1000
geom_152,11.36,13.11,10.03,2.01,1.99,3.27,14.0,0.78631,0.2598,0.05387,194
geom_152,11.36,13.11,10.03,2.01,1.99,3.27,2.0,0.21941,0.07619,-0.01988,1000
geom_152,11.36,13.11,10.03,2.01,1.99,3.27,5.0,0.38177,0.10759,-0.00595,1000
geom_152,11.36,13.11,10.03,2.01,1.99,3.27,8.0,0.52581,0.14816,0.01436,1000
geom_153,9.71,16.0,10.47,1.33,3.36,2.07,-1.0,0.05793,0.06708,-0.02965,1000
